,word data,ocr data,conf,check,ocr time
8246,f,f,96,0,
8247,t,t,96,0,
8248,h,h,96,0,
8249,e,e,96,0,
8250,m,m,90,0,
8251,e,e,90,0,
8252,m,m,90,0,
8253,b,b,90,0,
8254,e,e,90,0,
8255,r,r,90,0,
8256,(,(,90,0,
8257,s,s,90,0,
8258,),),90,0,
8259,",",",",90,0,
8260,p,p,96,0,
8261,l,l,96,0,
8262,e,e,96,0,
8263,a,a,96,0,
8264,s,s,96,0,
8265,e,e,96,0,
8266,i,i,96,0,
8267,n,n,96,0,
8268,d,d,96,0,
8269,i,i,96,0,
8270,c,c,96,0,
8271,a,a,96,0,
8272,t,t,96,0,
8273,e,e,96,0,
8274,t,t,96,0,
8275,h,h,96,0,
8276,e,e,96,0,
8277,c,c,96,0,
8278,h,h,96,0,
8279,a,a,96,0,
8280,n,n,96,0,
8281,g,g,96,0,
8282,e,e,96,0,
8283,s,s,96,0,
8284,i,i,96,0,
8285,n,n,96,0,
8286,t,t,96,0,
8287,h,h,96,0,
8288,e,e,96,0,
8289,R,R,96,0,
8290,e,e,96,0,
8291,m,m,96,0,
8292,a,a,96,0,
8293,r,r,96,0,
8294,k,k,96,0,
8295,s,s,96,0,
8296,c,c,96,0,
8297,o,o,96,0,
8298,l,l,96,0,
8299,u,u,96,0,
8300,m,m,96,0,
8301,n,n,96,0,
8302,a,a,96,0,
8303,g,g,96,0,
8304,a,a,96,0,
8305,i,i,96,0,
8306,n,n,96,0,
8307,s,s,96,0,
8308,t,t,96,0,
8309,t,t,96,0,
8310,h,h,96,0,
8311,e,e,96,0,
8312,r,r,96,0,
8313,e,e,96,0,
8314,l,l,96,0,
8315,a,a,96,0,
8316,t,t,96,0,
8317,e,e,96,0,
8318,d,d,96,0,
8319,e,e,96,0,
8320,n,n,96,0,
8321,t,t,96,0,
8322,r,r,96,0,
8323,y,y,96,0,
8324,(,(,96,0,
8325,e,e,96,0,
8326,g,g,96,0,
8327,c,c,96,0,
8328,h,h,96,0,
8329,a,a,96,0,
8330,n,n,96,0,
8331,g,g,96,0,
8332,e,e,96,0,
8333,o,o,96,0,
8334,f,f,96,0,
8335,a,a,96,0,
8336,d,d,96,0,
8337,d,d,96,0,
8338,r,r,96,0,
8339,e,e,96,0,
8340,s,s,96,0,
8341,s,s,96,0,
8342,",",",",96,0,
8343,c,c,96,0,
8344,h,h,96,0,
8345,a,a,96,0,
8346,n,n,96,0,
8347,g,g,96,0,
8348,e,e,96,0,
8349,o,o,96,0,
8350,f,f,96,0,
8351,n,n,93,0,
8352,a,a,93,0,
8353,m,m,93,0,
8354,e,e,93,0,
8355,e,e,81,0,
8356,t,t,81,0,
8357,c,c,81,0,
8358,),),81,0,
8359,(,(,90,0,
8360,c,c,90,0,
8361,),),90,0,
8362,I,I,80,0,
8363,f,f,80,0,
8364,t,t,96,0,
8365,h,h,96,0,
8366,e,e,96,0,
8367,r,r,96,0,
8368,e,e,96,0,
8369,h,h,96,0,
8370,a,a,96,0,
8371,v,v,96,0,
8372,e,e,96,0,
8373,b,b,96,0,
8374,e,e,96,0,
8375,e,e,96,0,
8376,n,n,96,0,
8377,a,a,96,0,
8378,n,n,96,0,
